"","W1","W2","W3","W4","W5","A","Y"
"387",1,0.538455467015288,-0.890031234552493,0,1.30888899763033,0,1
"388",0,0.496855513874622,2.36384510440855,1,-0.330741134388454,0,1
"389",1,0.488979466334647,0.666338061447415,1,-1.54927657484568,0,1
"390",1,0.541153753970069,-2.44268856780304,0,-3.2582267318877,1,1
"391",0,0.709199329857576,-2.13991402874468,0,0.712624537164564,0,1
"392",1,0.430291654311798,1.46443110172611,1,0.465614445542165,0,1
"393",0,0.458764847464741,4.94479876827376,1,-1.40859345598193,0,1
"394",0,0.58237521140319,-3.6512832348735,0,0.260079575239666,1,0
"395",1,0.619953966354983,-6.40681398678008,0,2.09901450540299,0,1
"396",0,0.508509772229449,0.832222471227959,1,-1.9407459640338,0,0
"397",0,0.438002495383853,-1.30285502521337,0,-0.999615906575037,1,0
"398",1,0.397191594353132,-0.947653296551354,0,-0.613866677819581,0,1
"399",1,0.45575695350758,-3.24292412237412,0,1.91134341030495,0,1
"400",0,0.340258845841559,1.74479101161406,1,-0.635170188988126,0,1
"401",0,0.384322426390162,1.38806315160418,1,2.69742597754995,1,1
"402",0,0.583466806633947,-3.56474916233754,0,-0.274493625698998,1,0
"403",0,0.446013447177443,1.95305851423702,1,-0.348242535720513,1,1
"404",1,0.504474686449115,-5.58325147764703,0,3.68800703294063,0,1
"405",0,0.517893805179905,1.8087706726794,1,-1.26883780311193,0,1
"406",0,0.667105178977138,-2.62869259357348,0,-2.6324625733723,1,0
"407",0,0.528869988487877,2.67318674180365,1,0.0428721287473163,1,0
"408",1,0.484775953251823,-1.24323026498101,0,-0.0785625789810769,0,0
"409",1,0.484774384059752,-3.03822107013441,0,1.17987349507005,0,1
"410",1,0.311225432443946,4.24661071921593,1,0.0368717873703403,1,1
"411",1,0.45806427881402,-1.05400224928841,0,1.96837692445378,0,1
"412",1,0.483263650301924,-3.35686324446508,0,1.90338258978213,1,1
"413",0,0.426855391621025,-0.144618318692712,0,-2.24486006741619,0,0
"414",1,0.480719052159842,-0.786078284641323,0,1.82095473174972,0,1
"415",0,0.589658678091154,-1.53756582995859,0,0.683985031262278,0,1
"416",1,0.466686067105485,-0.234608862618232,0,0.707207000300713,0,1
"417",1,0.387320733660789,0.696133502644893,1,1.12544085718743,0,1
"418",0,0.560309982455928,-0.378690342232575,0,-0.811629199507419,1,0
"419",0,0.633153547911392,-4.66983202679426,0,-0.312273299888304,0,0
"420",1,0.564665932119162,-1.30374949966016,0,-0.890451055723937,0,1
"421",1,0.389680121444973,-0.17786982935972,0,0.608593427951279,0,1
"422",0,0.569637221349367,-1.19620548860864,0,-2.46656302301389,0,0
"423",1,0.546786516671049,-6.33811660329471,0,1.08753823923976,0,1
"424",1,0.443293976057356,0.457367973752985,1,0.653446647247181,0,1
"425",0,0.534661910891702,-1.6817601903103,0,0.0383094931313397,0,0
"426",0,0.57960231153679,0.231299176919361,1,-0.584701140083186,1,0
"427",0,0.309185695782358,3.31932382734903,1,1.96707867769015,1,1
"428",0,0.653846798743747,1.84917461563303,1,-2.76619971092507,0,1
"429",1,0.562386940172135,-3.35340510615647,0,0.775417534333911,0,1
"430",0,0.560623009448736,-6.84199448076548,0,-1.06838243871494,1,0
"431",0,0.355431690097563,0.482546755654063,1,0.715551784088696,0,1
"432",0,0.361027126317337,0.129083325108967,1,0.479166203868284,0,1
"433",0,0.320888260115454,1.2582516739793,1,2.88135363742861,1,1
"434",1,0.607469652790144,-1.23719829676688,0,-2.35231596247304,0,1
"435",1,0.334236739267968,1.11426288005153,1,1.03476458683693,1,1
"436",0,0.513752822836617,0.357276738831645,1,0.488171840559219,0,1
"437",1,0.356501589580679,1.64790475451791,1,0.561332750325416,0,1
"438",1,0.388647780719464,-1.04064172341995,0,1.57142895387231,0,1
"439",1,0.47011750204516,0.11702437739754,1,0.300499668062478,0,1
"440",1,0.514940171752117,-0.888735757016652,0,0.160944804746777,0,1
"441",1,0.286135604299359,0.494212915122981,1,-1.10744639811168,1,0
"442",0,0.598198999585502,-1.12982417118287,0,0.288762504715281,1,1
"443",1,0.508976901629458,0.70345117480395,1,1.42119488327885,1,1
"444",1,0.50690914028069,-3.70928470095052,0,-1.19515676563841,1,0
"445",1,0.505390438480464,-2.98741583798087,0,-1.88606295701902,0,1
"446",1,0.373998681490148,-1.40186807217628,0,-1.87087376657687,0,1
"447",1,0.281342835968221,4.86620361989514,1,0.836841108141157,0,1
"448",0,0.575388967448466,0.823742902708964,1,-0.00162132559048425,1,1
"449",1,0.243255535217032,1.07463255716428,1,0.199679381830702,0,1
"450",1,0.444713908498308,-2.9161602717107,0,-3.75246843589324,1,1
"451",0,0.513509393084981,2.73333776884041,1,1.96644120932438,0,1
"452",0,0.549204479281457,3.13902439015269,1,0.933186002561614,1,1
"453",1,0.66335134248055,-0.701069930247709,0,2.08471278102219,0,1
"454",0,0.401637332743979,2.67974304028308,1,0.0609858253079618,0,0
"455",0,0.568051979459845,1.96005065028543,1,-1.81815227048377,0,0
"456",0,0.519890773364583,-1.61301965189878,0,-0.0477233280662591,0,0
"457",0,0.639811268069076,-3.1860399334537,0,-0.505249172197474,0,0
"458",0,0.512470309207709,0.816334855318895,1,-2.1200263591193,1,0
"459",1,0.448311969638206,-0.704729085655201,0,-2.03310067721938,0,1
"460",0,0.6750903586475,-4.31719037361862,0,-4.17837155295149,1,0
"461",1,0.67264775642934,-3.24963738502701,0,-2.66499045413643,1,1
"462",0,0.517352951510174,-1.92422215688087,0,-1.55970300447439,0,0
"463",1,0.456685014359472,4.5203480632764,1,-0.85604264390259,0,1
"464",1,0.250296485926468,3.10416777037472,1,2.60650166478348,1,1
"465",0,0.665672499442369,-2.78440291359946,0,-1.51869318649763,0,0
"466",0,0.522046891785261,3.39285631945957,1,0.416969912190702,1,1
"467",1,0.424608140476801,2.20917756271317,1,-1.31783693964888,1,1
"468",0,0.441814317742539,3.45278347357677,1,-0.919175385532589,0,0
"469",0,0.442556045840522,1.01567655572006,1,0.96327941260342,1,1
"470",1,0.379296047729339,0.721601275311363,1,-0.761009702417205,0,1
"471",0,0.412460889246946,3.51300109981641,1,-0.76238607645586,0,0
"472",0,0.53926335344874,-1.80309763800991,0,0.00943962597770448,0,1
"473",1,0.629767630198892,-4.45669371814954,0,1.92989947020901,0,1
"474",1,0.745394366539209,-4.94540937508138,0,-0.430764386023525,1,0
"475",0,0.512747241655471,2.65954549369708,1,-1.57178276757287,0,0
"476",1,0.446349049829197,2.20203873601103,1,0.491038316548649,0,1
"477",1,0.497209374097625,0.147937601940919,1,3.60700106291089,0,1
"478",0,0.779724513614938,-4.85930267294466,0,1.18800364269531,0,1
"479",1,0.519263989239601,-0.422702952310602,0,-1.09066221198714,1,0
"480",1,0.605249996540376,-1.50406541281819,0,-1.96163957649614,0,1
"481",1,0.605177399572508,-1.11705832054849,0,0.318814212614764,0,1
"482",1,0.53312260429672,0.163717467905111,1,1.88762341857412,1,1
"483",1,0.44052630521464,-2.81298679573338,0,1.33445846616156,0,1
"484",1,0.412044325467739,2.56862388460684,1,-0.961349074978079,1,1
"485",1,0.459546985544016,-1.80726717537925,0,-0.543465581716898,1,0
"486",0,0.472479912005933,-0.516828894027556,0,0.878765648116545,0,1
"487",0,0.554392436720395,-3.44010833017536,0,0.197195038386018,1,0
"488",1,0.375125922066433,-0.923470298881493,0,2.33279636888057,0,1
"489",1,0.564884719433832,-1.81204556743382,0,1.15940156127071,0,1
"490",1,0.557960965771155,-3.24120050540136,0,0.35102683292777,0,0
"491",0,0.757962190111868,-0.405904541224294,0,-2.36126563701626,1,0
"492",0,0.627646036440667,-0.494768072031846,0,-0.235890639212758,0,0
"493",1,0.495822835377013,1.04008025587621,1,-2.87393199458439,0,1
"494",1,0.414976958953776,-3.81713162636562,0,0.774677165689493,0,0
"495",0,0.409273809192456,4.84269004057375,1,-0.547989048088536,0,0
"496",1,0.596419365034525,-2.91929042658615,0,2.10996395693239,0,1
"497",1,0.705360881869327,-2.46774904175016,0,-0.842996066761711,1,0
"498",1,0.58156986863898,-2.02226443135027,0,0.0259373692377207,1,0
"499",0,0.410169507637491,4.34564934024239,1,-3.309010517229,0,0
"500",1,0.375576819108019,4.79859115716312,1,0.862190645547275,0,1
"501",0,0.477078768404816,1.78574482748645,1,-0.105150417161079,1,1
"502",1,0.40476434264679,0.283122475182084,1,3.05888257199833,1,1
"503",0,0.58687392189167,1.54855986474244,1,-2.53503952275355,0,0
"504",1,0.533091952496972,-0.0425939719760596,0,-0.653186436560227,0,0
"505",0,0.797866735528247,-0.496985097626152,0,-1.09322693761884,1,0
"506",1,0.569726235006603,0.206988316888948,1,1.39999804540547,0,1
"507",1,0.287693599395431,3.42587699966579,1,1.63000703807468,1,1
"508",1,0.459048403904555,-1.02953004470622,0,-1.81593304129268,0,1
"509",1,0.727261134122315,-0.330766532600949,0,-2.53702668887993,0,1
"510",0,0.623237632339855,-0.0278712328481969,0,0.138832877199479,0,1
"511",1,0.536493230672396,-3.10394159865787,0,-0.705184826885481,1,0
"512",0,0.624844819569625,-1.19782891723146,0,0.117585852164589,1,0
"513",0,0.457440473613844,1.53400173428393,1,-0.208773001165068,0,1
"514",0,0.659440885508288,0.333743242914464,1,-0.71469268433993,0,0
"515",1,0.158139376294866,4.75793625857637,1,-0.12206125709525,0,1
"516",1,0.28092777377944,-0.703065587378041,0,0.772498515352795,0,1
"517",0,0.556548503471976,0.30698504828477,1,0.482093063412212,0,1
"518",1,0.541736986992776,0.0293955880863756,1,2.3802282360023,0,1
"519",0,0.377353345618814,-0.635541285434023,0,1.80401988154686,0,1
"520",0,0.40862066702525,0.867530787313759,1,-1.93903532505303,0,0
"521",0,0.551375914512099,-1.22798072789537,0,2.9891873155939,0,1
"522",0,0.687426217032665,-0.901747638008488,0,0.461895441311376,0,0
"523",0,0.345094055128958,3.12808959752532,1,0.712931811421767,1,1
"524",0,0.514380017575219,3.64884173142715,1,-0.90137083319812,0,1
"525",0,0.702641214714949,-2.5367065900684,0,-0.236438274258553,1,1
"526",0,0.365102219322067,4.34741797587196,1,-1.92617113517105,0,0
"527",0,0.335266017896002,5.03010292504366,1,-1.42692806959244,0,1
"528",0,0.419496692913442,1.03379046560656,1,-2.24202284340835,1,0
"529",1,0.554394424062273,-2.07299440514065,0,1.46617180999975,0,1
"530",1,0.514444909944171,-2.60572423338738,0,-2.19923778475043,1,1
"531",0,0.497426414366372,0.34535456164989,1,-0.949973972253674,0,1
"532",0,0.318173734850393,3.22695395076599,1,2.32973736515712,1,1
"533",0,0.445884800581306,4.28205136474581,1,-1.04761609377977,0,1
"534",1,0.598342298451842,-4.1829443027805,0,0.389053548773505,0,0
"535",0,0.710737949853084,-2.76699881288311,0,-4.56206894967023,1,0
"536",1,0.291074023112734,1.06859801662539,1,1.14260675146027,1,1
"537",0,0.476443081146964,1.46742418495956,1,2.66089979001588,1,1
"538",0,0.559516579965687,4.11514053496044,1,0.881169747547374,1,1
"539",1,0.631551172547471,-1.63632385339754,0,-4.02663608566366,0,1
"540",1,0.499930592581916,-1.08503119773844,0,-0.704272171265825,0,0
"541",1,0.218657649567868,1.25352178144778,1,4.24654660653836,1,1
"542",1,0.61033281387427,-1.31981761090567,0,-2.50617885263521,1,0
"543",0,0.462054936501673,3.01462201153824,1,-0.178872704763627,0,1
"544",0,0.207683796240467,7.0509068524618,1,0.580691663846307,1,1
"545",0,0.394532767045191,-0.156377817745242,0,-3.58246118902648,0,0
"546",0,0.402333881562511,-0.293960690153447,0,-0.223614494410149,1,1
"547",0,0.368376344986887,1.10086396089339,1,-1.64013465285457,0,0
"548",0,0.617039119635057,-3.81467281485517,0,0.0459337151457329,0,1
"549",1,0.399885248185347,0.118307039535552,1,1.39436250823997,0,1
"550",0,0.575783137042951,-1.9567039557236,0,-3.5911631849114,1,0
"551",0,0.669907620632911,-2.66964690777409,0,-3.61196538249998,1,0
"552",1,0.36600962641926,4.03317571663341,1,0.587816589728424,0,1
"553",1,0.586412321898578,-1.70399211886089,0,2.44595103510648,0,1
"554",1,0.501504131655521,-2.75169592540621,0,2.13004432741845,0,1
"555",1,0.576904056917733,0.239552909932194,1,-0.0961751461046156,1,1
"556",0,0.497947718544627,-0.159384724344262,0,0.368663062919249,0,1
"557",1,0.570600349452017,-2.37202401689081,0,2.3108633344713,0,1
"558",1,0.460445474510407,0.382517308904099,1,2.24571422378604,0,1
"559",0,0.709395041306521,-2.5436761638106,0,-2.2263153539797,1,0
"560",1,0.331773889322917,4.22402293147006,1,-0.0224324839153274,0,1
"561",1,0.366541640913887,0.539967595014997,1,0.899859722022191,0,1
"562",0,0.350534091802336,3.46416711591609,1,-1.46544677312672,0,1
"563",0,0.539887311248168,1.89441595397571,1,0.759108141418555,0,1
"564",1,0.375286097954869,-0.221937288503651,0,1.15829924212056,0,1
"565",0,0.585978684961744,-0.473852788802512,0,-2.7466800238877,1,0
"566",1,0.449514337183366,-1.30533759868425,0,2.75655354047593,0,1
"567",1,0.397403178234095,1.63831419873092,1,1.16348389842415,0,1
"568",0,0.471698536770309,-0.664563044011251,0,2.0779248592854,0,1
"569",0,0.330523320453542,6.21559783920305,1,-0.916587157725389,0,1
"570",1,0.3369413286225,3.04949766496578,1,-1.84374953151706,0,1
"571",1,0.496374959149478,3.28379335616373,1,-2.73455930201853,0,1
"572",1,0.479287588581121,1.38747948666764,1,-3.79513389308762,0,1
"573",0,0.353554395379942,2.44660989933882,1,0.12715961565755,0,0
"574",1,0.331018601549542,3.24813145881269,1,-2.74367106871733,0,1
"575",0,0.506799390794192,0.112433948752438,1,-1.40805519730322,0,0
"576",0,0.554185900884896,-0.450502501333878,0,0.93496175358936,0,1
"577",0,0.522659606349762,-1.63490152304857,0,-5.38108005048979,0,0
"578",1,0.425764612441,-0.396995157863473,0,1.0415066024657,1,1
"579",0,0.532009162331522,1.38165976744918,1,-1.70688027797209,0,1
"580",0,0.475507477576113,0.845327646901937,1,-0.178729860368672,1,1
"581",1,0.510644947631318,-4.26318075691851,0,-1.3350883706424,0,1
"582",0,0.433345818688296,-0.841705305056228,0,-1.1006074278327,1,0
"583",0,0.292406030184042,4.82919049593229,1,0.0537892115125026,0,1
"584",1,0.488302211412906,-3.83095856292286,0,-1.79407276490024,1,0
"585",0,0.456101246815543,-4.41984617579616,0,-3.38568022391029,1,0
"586",1,0.687990952022078,-6.98035405855028,0,-2.95881138174306,1,0
"587",0,0.687544931798281,-1.72068888328171,0,0.756771261556416,0,1
"588",0,0.255529762939017,6.37550927268696,1,2.4908334700086,1,1
"589",1,0.456893347836825,-1.05164255029909,0,0.839387595150056,0,1
"590",1,0.322884474078261,0.909244156522428,1,0.590508104434352,0,1
"591",1,0.478997955606674,2.00508806301858,1,-0.827082565844135,0,1
"592",0,0.531173677641679,0.120020097312778,1,0.530224171962256,0,1
"593",1,0.470273972220578,-4.50982339204777,0,1.29312714951841,0,0
"594",0,0.519122239125314,-0.0661868294982139,0,1.26149301123803,0,1
"595",1,0.395971137252508,2.95069871777285,1,-4.12383249207452,0,1
"596",1,0.500967618792547,-0.196346886663723,0,1.33669150100121,1,1
"597",1,0.281440993991322,0.00567174693920534,1,1.58642400730679,0,1
"598",1,0.422343474694181,0.090199402947088,1,2.1911655477001,0,1
"599",0,0.455106437005056,2.2800396972209,1,0.00638965323260022,1,1
"600",1,0.541845066197845,-2.93652394739109,0,-3.03293443826435,1,1
"601",0,0.434437173412058,2.42537075420328,1,2.16750128628376,1,1
"602",0,0.670229854408524,-1.35377602255732,0,-0.61608675207974,0,0
"603",0,0.630498123092554,-2.10124362821227,0,-0.997925195567352,0,1
"604",0,0.640803330154005,-5.71413107734905,0,-0.185057180924064,0,1
"605",0,0.611204830279761,0.827432690869315,1,0.438112396640721,1,1
"606",0,0.319499734099712,0.400007544962795,1,0.152034466020392,1,1
"607",1,0.495352627536038,-2.72210441591021,0,-1.51050811863521,1,1
"608",1,0.51119377515065,-1.30360643053812,0,-2.09005447691064,1,1
"609",1,0.440139091007302,-0.427819680332701,0,1.13839048999657,1,1
"610",1,0.661910141327679,-1.94633451195922,0,0.070148924948363,0,0
"611",0,0.467750702375,4.04211894892711,1,-0.0443488209961337,0,1
"612",0,0.570556973156493,-2.48605317487812,0,-0.484054412605891,0,0
"613",1,0.333520571147417,1.03298413712515,1,-0.0973952769338701,0,1
"614",0,0.528771648519754,5.62386127595122,1,-2.06718545248437,0,0
"615",0,0.435929911165921,1.96541641729855,1,-2.66875033008363,0,1
"616",0,0.564670134826829,0.585491671766817,1,-1.27633198289906,1,0
"617",1,0.357048242252933,-2.82095486552466,0,2.76005627867249,0,1
"618",1,0.479457835161658,-2.98503481176021,0,1.64313439426951,0,1
"619",1,0.367777355297081,1.78967167476241,1,1.90343179630392,1,1
"620",0,0.558625272895195,2.26044794057282,1,-3.24299417080782,0,0
"621",0,0.390860511385977,3.85076707503218,1,0.92302485947121,1,1
"622",1,0.584803655400846,-4.00917624359273,0,3.41223731713861,0,1
"623",0,0.384373882295564,0.296158829235652,1,0.870245003443543,1,0
"624",1,0.452085310449663,1.43175238956251,1,-4.48367047853831,0,1
"625",1,0.587860978481952,-1.02989355242111,0,1.86476861103244,0,1
"626",0,0.292975589646691,5.90437923410111,1,0.124190198765578,0,1
"627",1,0.412876569783085,-1.4990782615124,0,0.129446457091094,0,1
"628",0,0.507098934047126,1.90334277323532,1,-0.98355430141075,0,1
"629",0,0.405861703611953,1.96204051866531,1,-1.46180588409992,0,0
"630",0,0.569941010372812,0.381664057540859,1,-1.72799155035672,0,0
"631",1,0.758036801413196,-2.16919281767925,0,-2.6885500040452,1,1
"632",1,0.552572375770388,-4.52718704095794,0,4.08161661668764,0,1
"633",1,0.441819424242678,-2.2048627193662,0,3.64486305425383,0,1
"634",0,0.744509492781256,-4.00986561588149,0,-1.10843135961492,0,0
"635",0,0.603656555531347,-3.78541340412971,0,-2.22154896668173,1,0
"636",0,0.488056899137305,1.32211266423356,1,-1.9394258287507,0,0
"637",0,0.509734821458578,-0.522094320857468,0,0.665206748034587,0,1
"638",1,0.494450991080405,1.11326851178909,1,-1.48211140666145,1,1
"639",1,0.511285730982249,-1.12513296997397,0,-0.156116057334589,0,1
"640",1,0.414705097410583,4.08677550765119,1,-2.89159912363435,0,1
"641",0,0.517473404067417,-0.0661250805830534,0,-1.08696351628796,1,0
"642",0,0.462848326674426,4.13725802439146,1,-3.10542242937127,0,1
"643",0,0.481617017050614,-0.919145784094708,0,-1.05410005593208,0,0
"644",0,0.179315974334729,4.65438031046083,1,2.498364185995,0,1
"645",0,0.51605117604501,2.31811319376826,1,1.45377700474317,1,1
"646",1,0.57409661497118,-2.27804185257583,0,2.14499348402609,0,1
"647",0,0.583189708572612,6.90899792693996,1,-3.29471834632878,0,0
"648",0,0.744258309328801,-9.25343245377037,0,-3.08606068045841,1,0
"649",0,0.355120161514701,4.13743690470406,1,-0.559227254814131,1,1
"650",0,0.555909371832573,-1.57823642884799,0,1.86606553675996,0,1
"651",1,0.445841971683406,-1.67401815130982,0,1.11853712080614,1,0
"652",0,0.534980482802576,2.385631089077,1,-0.0544623776842075,1,1
"653",0,0.662573713768691,-1.20170871092124,0,-3.00841505592918,0,1
"654",1,0.448837500516339,0.49418066387182,1,-3.22720513728988,0,1
"655",1,0.399064580285138,3.555874374393,1,0.798559449669495,1,1
"656",0,0.211641169868175,2.1408043717834,1,1.39335598838409,1,1
"657",0,0.547680692904504,-1.06021204525683,0,-3.07192226602199,0,0
"658",0,0.536177246379225,1.87845676253839,1,-1.02120963943623,1,1
"659",1,0.667437504268733,-4.55997750227236,0,-0.713955455146459,1,0
"660",1,0.348981485652425,4.82829288322577,1,1.89396332185305,0,1
"661",0,0.336553077601004,4.19441463815541,1,-1.99589807654681,0,1
"662",1,0.463659612736225,-0.808556223570085,0,4.46170339844576,0,1
"663",0,0.593538071195194,-3.32700702188186,0,0.363357894847674,0,1
"664",0,0.281578145144574,4.90542979630984,1,1.46207577380744,1,1
"665",0,0.395536301348811,2.1014552880412,1,-1.54272028261311,0,1
"666",0,0.510776725967108,1.77985863210065,1,-1.81004860231856,0,0
"667",1,0.447535730599314,0.980800610899403,1,-0.670777555324407,0,1
"668",1,0.35029474687241,-0.759094228467507,0,-0.760927368260881,0,0
"669",1,0.486886942366093,-3.2576732378374,0,-0.976940665112273,1,0
